database,id,speaker,emotion,transcription,sentence_path,duration
EmoV-DB,neutral_141-168_0161,sam,neutral,Take away their foreman and they wouldn't be worth their grub.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_141-168_0161.wav,3.920770975056689
EmoV-DB,neutral_85-112_0093,sam,neutral,For a full minute he crouched and listened.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_85-112_0093.wav,3.3146938775510204
EmoV-DB,neutral_449-476_0469,sam,neutral,The eastern heavens were equally spectacular.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_449-476_0469.wav,3.6243990929705214
EmoV-DB,neutral_367-392_0374,sam,neutral,"But life's worth more than cash, she argued.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_367-392_0374.wav,3.593968253968254
EmoV-DB,neutral_141-168_0152,sam,neutral,Philip thrust himself against it and entered.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_141-168_0152.wav,3.1678911564625847
EmoV-DB,neutral_169-196_0182,sam,neutral,This time he did not yap for mercy.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_169-196_0182.wav,2.2659410430839
EmoV-DB,neutral_29-56_0052,sam,neutral,It was a curious coincidence.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_29-56_0052.wav,3.2620861678004536
EmoV-DB,neutral_253-280_0271,sam,neutral,Now please give a plain statement of what occurred.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_253-280_0271.wav,2.9630385487528343
EmoV-DB,neutral_1-28_0018,sam,neutral,There was a change now.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_1-28_0018.wav,3.0319727891156463
EmoV-DB,neutral_29-56_0056,sam,neutral,Pearce's little eyes were fixed on him shrewdly.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_29-56_0056.wav,3.778321995464853
EmoV-DB,neutral_141-168_0162,sam,neutral,"That's the sub-foreman, explained Thorpe.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_141-168_0162.wav,2.8679818594104307
EmoV-DB,neutral_393-420_0402,sam,neutral,"Curly rushed her antagonist, who struck again and leaped aside.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_393-420_0402.wav,4.301133786848072
EmoV-DB,neutral_29-56_0034,sam,neutral,Men of Selden's stamp don't stop at women and children.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_29-56_0034.wav,4.0115192743764165
EmoV-DB,neutral_421-448_0424,sam,neutral,"Obviously, it was a disease that could be contracted by contact.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_421-448_0424.wav,4.441043083900226
EmoV-DB,neutral_253-280_0264,sam,neutral,"And I hope you've got plenty of chain out, Captain Young.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_253-280_0264.wav,3.4903854875283447
EmoV-DB,neutral_281-308_0302,sam,neutral,"It is very plausible to such people, a most convincing hypothesis.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_281-308_0302.wav,4.915147392290248
EmoV-DB,neutral_141-168_0148,sam,neutral,Now these things had been struck dead within him.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_141-168_0148.wav,3.1586394557823128
EmoV-DB,neutral_57-84_0070,sam,neutral,He would first hunt up Gregson and begin his work there.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_57-84_0070.wav,3.6678911564625847
EmoV-DB,neutral_449-476_0475,sam,neutral,"His outstretched arm dropped to his side, and he paused.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_449-476_0475.wav,4.108888888888889
EmoV-DB,neutral_253-280_0261,sam,neutral,I have been doubly baptized.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_253-280_0261.wav,2.9829478458049885
EmoV-DB,neutral_197_224_0215,sam,neutral,They die out of spite.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_197_224_0215.wav,2.1728798185941045
EmoV-DB,neutral_1-28_0003,sam,neutral,For the twentieth time that evening the two men shook hands.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_1-28_0003.wav,5.325714285714286
EmoV-DB,neutral_197_224_0206,sam,neutral,He says he bought him of Jacques Le Beau.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_197_224_0206.wav,2.3407256235827663
EmoV-DB,neutral_141-168_0149,sam,neutral,For an instant he saw Pierre drawn like a silhouette against the sky.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_141-168_0149.wav,4.5961451247165535
EmoV-DB,neutral_336-364_0360,sam,neutral,But he no longer cared quite so much for that form of diversion.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_336-364_0360.wav,3.904126984126984
EmoV-DB,neutral_253-280_0262,sam,neutral,They wouldn't be sweeping a big vessel like the Martha.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_253-280_0262.wav,3.6150113378684807
EmoV-DB,neutral_336-364_0340,sam,neutral,It was like the beating of hoofs.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_336-364_0340.wav,2.2625396825396824
EmoV-DB,neutral_281-308_0296,sam,neutral,Bassett was a fastidious man.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_281-308_0296.wav,2.306167800453515
EmoV-DB,neutral_367-392_0388,sam,neutral,It was my idea to a tee.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_367-392_0388.wav,2.1875283446712017
EmoV-DB,neutral_367-392_0390,sam,neutral,I'll go over tomorrow afternoon.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_367-392_0390.wav,2.182086167800453
EmoV-DB,neutral_421-448_0444,sam,neutral,Then you don't believe in altruism.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_421-448_0444.wav,2.2318820861678006
EmoV-DB,neutral_336-364_0363,sam,neutral,It is not an attempt to smash the market.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_336-364_0363.wav,2.6177777777777784
EmoV-DB,neutral_309-336_0335,sam,neutral,Red-Eye swung back and forth on the branch farther down.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_309-336_0335.wav,3.2410430839002267
EmoV-DB,neutral_367-392_0392,sam,neutral,"There is that magnificent Bob, eating his head off in the stable.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_367-392_0392.wav,4.4583219954648525
EmoV-DB,neutral_367-392_0391,sam,neutral,But he reconciled himself to it by an act of faith.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_367-392_0391.wav,3.722267573696145
EmoV-DB,neutral_113-140_0140,sam,neutral,"Accept a father's blessing, and with it, this.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_113-140_0140.wav,3.9889795918367352
EmoV-DB,neutral_85-112_0090,sam,neutral,The singing voice approached rapidly.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_85-112_0090.wav,3.781904761904762
EmoV-DB,neutral_197_224_0197,sam,neutral,"Such a dog the wise driver kills, or turns loose.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_197_224_0197.wav,4.425260770975057
EmoV-DB,neutral_169-196_0178,sam,neutral,Every bone in her aged body seemed broken or dislocated.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_169-196_0178.wav,3.844444444444445
EmoV-DB,neutral_421-448_0427,sam,neutral,Enters now the psychology of the situation.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_421-448_0427.wav,3.2546485260770965
EmoV-DB,neutral_141-168_0155,sam,neutral,"Won't you draw up, gentlemen.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_141-168_0155.wav,2.7333333333333334
EmoV-DB,neutral_141-168_0167,sam,neutral,"I was near the cabin, and saw you.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_141-168_0167.wav,3.1164172335600906
EmoV-DB,neutral_57-84_0081,sam,neutral,What if she did not come to the rock.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_57-84_0081.wav,2.3368253968253967
EmoV-DB,neutral_1-28_0028,sam,neutral,"Robbery, bribery, fraud, ",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_1-28_0028.wav,4.201587301587302
EmoV-DB,neutral_309-336_0314,sam,neutral,Thus was momentum gained in the Younger World.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_309-336_0314.wav,3.2410884353741496
EmoV-DB,neutral_85-112_0089,sam,neutral,The nightglow was treacherous to shoot by.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_85-112_0089.wav,3.5390022675736965
EmoV-DB,neutral_141-168_0160,sam,neutral,You want to go over and see his gang throw dirt.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_141-168_0160.wav,3.1222675736961447
EmoV-DB,neutral_253-280_0258,sam,neutral,Soaked in seawater they offset the heat rays.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_253-280_0258.wav,3.168888888888889
EmoV-DB,neutral_421-448_0433,sam,neutral,"To her the bridge was tambo, which is the native for taboo.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_421-448_0433.wav,3.862721088435373
EmoV-DB,neutral_336-364_0343,sam,neutral,"You mean for this State, General, Alberta.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_336-364_0343.wav,3.8068934240362813
EmoV-DB,neutral_141-168_0156,sam,neutral,A strange fire burned in his eyes when Thorpe turned.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_141-168_0156.wav,3.4890702947845806
EmoV-DB,neutral_336-364_0355,sam,neutral,A burst of laughter was his reward.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_336-364_0355.wav,2.804761904761905
EmoV-DB,neutral_57-84_0064,sam,neutral,The fourth and fifth days passed without any developments.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_57-84_0064.wav,4.444126984126983
EmoV-DB,neutral_477-504_0487,sam,neutral,"The river bared its bosom, and snorting steamboats challenged the wilderness.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_477-504_0487.wav,4.832199546485262
EmoV-DB,neutral_253-280_0267,sam,neutral,"Eli Harding asked, as Shunk started to follow.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_253-280_0267.wav,4.238321995464853
EmoV-DB,neutral_367-392_0386,sam,neutral,"I can't argue with you, and you know that.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_367-392_0386.wav,3.221043083900226
EmoV-DB,neutral_281-308_0300,sam,neutral,From my earliest recollection my sleep was a period of terror.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_281-308_0300.wav,4.238276643990931
EmoV-DB,neutral_336-364_0352,sam,neutral,"I'm sure going along with you all, Elijah.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_336-364_0352.wav,3.9266666666666654
EmoV-DB,neutral_85-112_0102,sam,neutral,He will follow us soon.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_85-112_0102.wav,2.111201814058957
EmoV-DB,neutral_57-84_0059,sam,neutral,His immaculate appearance was gone.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_57-84_0059.wav,3.54140589569161
EmoV-DB,neutral_1-28_0014,sam,neutral,"Now you're coming down to business, Phil, he exclaimed.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_1-28_0014.wav,4.711201814058957
EmoV-DB,neutral_421-448_0447,sam,neutral,"Ah, it is growing dark and darker.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_421-448_0447.wav,2.7176417233560093
EmoV-DB,neutral_367-392_0376,sam,neutral,"Your price, my son, is just about thirty per week.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_367-392_0376.wav,4.243265306122448
EmoV-DB,neutral_367-392_0372,sam,neutral,"He saw only the effect in a general, sketchy way.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_367-392_0372.wav,3.979002267573697
EmoV-DB,neutral_85-112_0099,sam,neutral,A maddening joy pounded in his brain.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_85-112_0099.wav,2.7922902494331066
EmoV-DB,neutral_85-112_0085,sam,neutral,A trickle of fresh blood ran over his face.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_85-112_0085.wav,3.5340136054421767
EmoV-DB,neutral_85-112_0096,sam,neutral,Perhaps she had already met her fate a little deeper in the forest.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_85-112_0096.wav,5.5514739229024945
EmoV-DB,neutral_309-336_0334,sam,neutral,He'll knock you off a few sticks in no time.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_309-336_0334.wav,2.3262131519274383
EmoV-DB,neutral_253-280_0266,sam,neutral,"They handled two men already, both grub-thieves.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_253-280_0266.wav,3.8068934240362813
EmoV-DB,neutral_169-196_0195,sam,neutral,But a strange thing happened.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_169-196_0195.wav,1.9308843537414968
EmoV-DB,neutral_113-140_0129,sam,neutral,Her face was against his breast.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_113-140_0129.wav,2.6754195011337867
EmoV-DB,neutral_197_224_0218,sam,neutral,The ringing of the big bell aroused him.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_197_224_0218.wav,2.7474376417233564
EmoV-DB,neutral_225_252_0243,sam,neutral,I only read the quotations.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_225_252_0243.wav,2.243854875283447
EmoV-DB,neutral_1-28_0024,sam,neutral,It was my reports from the north which chiefly induced people to buy.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_1-28_0024.wav,4.8978231292517025
EmoV-DB,neutral_85-112_0100,sam,neutral,"You must sleep, he urged.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_85-112_0100.wav,2.754875283446712
EmoV-DB,neutral_281-308_0303,sam,neutral,But they make the mistake of ignoring their own duality.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_281-308_0303.wav,3.9739682539682537
EmoV-DB,neutral_477-504_0501,sam,neutral,"You're joking me, sir, the other managed to articulate.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_477-504_0501.wav,3.512154195011338
EmoV-DB,neutral_169-196_0184,sam,neutral,"Don't you see, I'm chewing this thing in two.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_169-196_0184.wav,2.86421768707483
EmoV-DB,neutral_281-308_0297,sam,neutral,There's a big English general right now whose name is Roberts.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_281-308_0297.wav,4.202086167800453
EmoV-DB,neutral_253-280_0275,sam,neutral,There are no kiddies and half grown youths among them.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_253-280_0275.wav,3.3657142857142857
EmoV-DB,neutral_336-364_0338,sam,neutral,The fighting had now become intermittent.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_336-364_0338.wav,2.9917006802721087
EmoV-DB,neutral_197_224_0199,sam,neutral,Thus had the raw wilderness prepared him for this day.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_197_224_0199.wav,4.113650793650794
EmoV-DB,neutral_85-112_0109,sam,neutral,Do you know that you are shaking my confidence in you.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_85-112_0109.wav,2.9951473922902494
EmoV-DB,neutral_336-364_0354,sam,neutral,Fresh meat they failed to obtain.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_336-364_0354.wav,2.6800907029478456
EmoV-DB,neutral_113-140_0114,sam,neutral,Her words sent a strange chill through Philip.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_113-140_0114.wav,3.4280272108843537
EmoV-DB,neutral_281-308_0304,sam,neutral,I graduated last of my class.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_281-308_0304.wav,3.4280272108843537
EmoV-DB,neutral_1-28_0001,sam,neutral,"Author of the danger trail, Philip Steels, etc.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_1-28_0001.wav,5.37641723356009
EmoV-DB,neutral_253-280_0279,sam,neutral,She said with chattering teeth.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_253-280_0279.wav,2.243854875283447
EmoV-DB,neutral_281-308_0308,sam,neutral,His infernal chattering worries me even now as I think of it.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_281-308_0308.wav,3.5526530612244898
EmoV-DB,neutral_85-112_0108,sam,neutral,He waded into the edge of the water and began scrubbing himself.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_85-112_0108.wav,4.192789115646258
EmoV-DB,neutral_225_252_0252,sam,neutral,O'Brien had been a clean living young man with ideals.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_225_252_0252.wav,4.333605442176872
EmoV-DB,neutral_29-56_0036,sam,neutral,She turned in at the hotel.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_29-56_0036.wav,2.565532879818594
EmoV-DB,neutral_141-168_0157,sam,neutral,"He had worshiped her, as Dante might have worshiped Beatrice.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_141-168_0157.wav,4.264126984126984
EmoV-DB,neutral_141-168_0151,sam,neutral,"And MacDougall was beyond the trail, with three weeks to spare.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_141-168_0151.wav,4.608390022675737
EmoV-DB,neutral_393-420_0416,sam,neutral,The added weight had a velocity of fifteen miles per hour.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_393-420_0416.wav,3.3804535147392283
EmoV-DB,neutral_309-336_0319,sam,neutral,"And the Edinburgh Evening News says, with editorial gloom.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_309-336_0319.wav,3.7735147392290247
EmoV-DB,neutral_85-112_0087,sam,neutral,"Philip bent lower, and stared into the face of the dead man.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_85-112_0087.wav,4.3973242630385485
EmoV-DB,neutral_336-364_0351,sam,neutral,It was more like sugar.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_336-364_0351.wav,2.1814512471655334
EmoV-DB,neutral_141-168_0150,sam,neutral,"Goodbye, Pierre, he shouted.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_141-168_0150.wav,2.531519274376417
EmoV-DB,neutral_169-196_0176,sam,neutral,For the first time in his life he was yearning for a scrap.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_169-196_0176.wav,3.6610884353741495
EmoV-DB,neutral_113-140_0132,sam,neutral,A cry of joy burst from Philip's lips.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_113-140_0132.wav,3.4903401360544217
EmoV-DB,neutral_421-448_0445,sam,neutral,"The creative joy, I murmured.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_421-448_0445.wav,2.2882086167800453
EmoV-DB,neutral_197_224_0210,sam,neutral,Its diameter was not more than two hundred yards.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_197_224_0210.wav,3.5141043083900225
EmoV-DB,neutral_141-168_0168,sam,neutral,Low bush whipped him in the face and left no sting.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_141-168_0168.wav,3.6150113378684807
EmoV-DB,neutral_477-504_0491,sam,neutral,"And as in denial of guilt, the one-legged boy replied.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_477-504_0491.wav,3.8571428571428568
EmoV-DB,neutral_225_252_0229,sam,neutral,The last one I knew was an overseer.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_225_252_0229.wav,2.9293877551020406
EmoV-DB,neutral_449-476_0476,sam,neutral,At this moment I felt a stir at my shoulder.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_449-476_0476.wav,3.0490702947845807
EmoV-DB,neutral_449-476_0473,sam,neutral,The night was calm and snowy.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_449-476_0473.wav,3.3275736961451248
EmoV-DB,neutral_197_224_0220,sam,neutral,A dead man is of no use on a plantation.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_197_224_0220.wav,3.5987301587301586
EmoV-DB,neutral_421-448_0438,sam,neutral,"At sea, Monday, March 16, 1908.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_421-448_0438.wav,4.223945578231293
EmoV-DB,neutral_169-196_0175,sam,neutral,Down there the earth was already swelling with life.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_169-196_0175.wav,3.4632653061224485
EmoV-DB,neutral_253-280_0277,sam,neutral,"McCoy found a stifling, poisonous atmosphere in the pent cabin.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_253-280_0277.wav,3.7332879818594105
EmoV-DB,neutral_141-168_0143,sam,neutral,"Ah, I had forgotten, he exclaimed.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_141-168_0143.wav,3.210521541950113
EmoV-DB,neutral_169-196_0179,sam,neutral,"Tomorrow I'm going after that bear, he said.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_169-196_0179.wav,3.2589569160997733
EmoV-DB,neutral_113-140_0128,sam,neutral,This one hope was destroyed as quickly as it was born.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_113-140_0128.wav,3.4466666666666668
EmoV-DB,neutral_421-448_0448,sam,neutral,"I was Hump, cabin boy on the schooner Ghost.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_421-448_0448.wav,4.242222222222222
EmoV-DB,neutral_169-196_0196,sam,neutral,He began to follow the footprints of the dog.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_169-196_0196.wav,2.619002267573696
EmoV-DB,neutral_85-112_0086,sam,neutral,Death had come with terrible suddenness.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_85-112_0086.wav,3.449659863945578
EmoV-DB,neutral_57-84_0071,sam,neutral,What was the object of your little sensation.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_57-84_0071.wav,3.3131519274376418
EmoV-DB,neutral_85-112_0111,sam,neutral,"Instead, he joined her; and they ate like two hungry children.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_85-112_0111.wav,4.068707482993197
EmoV-DB,neutral_421-448_0426,sam,neutral,They do not know the length of time of incubation.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_421-448_0426.wav,3.1816326530612247
EmoV-DB,neutral_281-308_0295,sam,neutral,And twenty men could hold it with spears and arrows.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_281-308_0295.wav,4.313015873015873
EmoV-DB,neutral_281-308_0301,sam,neutral,But all my dreams violated this law.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_281-308_0301.wav,2.6650793650793654
EmoV-DB,neutral_336-364_0357,sam,neutral,"A month passed by, and Bonanza Creek remained quiet.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_336-364_0357.wav,3.739637188208617
EmoV-DB,neutral_309-336_0322,sam,neutral,This is a common experience with all of us.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_309-336_0322.wav,2.9679818594104312
EmoV-DB,neutral_449-476_0470,sam,neutral,He spat it out like so much venom.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/neutral/neutral_449-476_0470.wav,2.552834467120181
